# BEAST v1.9.0pre20161204 Prerelease #5657174
# Generated Tue Feb 21 14:19:07 GMT 2017 [seed=666]
# -seed 666 -beagle_cuda -beagle_double -beagle_order 1 -threshold 0.1 metazoan.xml
state	posterior	prior	likelihood	treeModel.rootHeight	yule.birthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	speciation
45990000	-854072.6233260392	-186.22863351356355	-853886.3946925256	0.32663441303049195	5.3589866894928315	0.4767377375858774	1.0	1.0	-853886.3946925256	0.0	44.29020408045284
45995000	-854071.5558305098	-185.5470427378615	-853886.0087877719	0.32581900708248257	6.533692679786215	0.479732438340187	1.0	1.0	-853886.0087877719	0.0	44.97778425766354
46000000	-854070.6382064547	-185.5445507602609	-853885.0936556944	0.32595299714122233	6.078475075152872	0.48099210119873675	1.0	1.0	-853885.0936556944	0.0	44.98279556098121
46005000	-854068.8265089213	-185.72975126697938	-853883.0967576543	0.3239001853807705	5.978393197768455	0.48118415529194963	1.0	1.0	-853883.0967576543	0.0	44.79797916244916
46010000	-854066.667899138	-185.7549165569507	-853880.912982581	0.3274236545522409	5.916971578618246	0.4798393112962074	1.0	1.0	-853880.912982581	0.0	44.770124184486356
46015000	-854081.3179580516	-187.6550884130982	-853893.6628696385	0.32661572632839175	7.8322047962670505	0.4870347107151136	1.0	1.0	-853893.6628696385	0.0	42.88434312717662
46020000	-854063.597790775	-185.83064555460555	-853877.7671452204	0.328419223147591	5.998766014304076	0.48366868724957895	1.0	1.0	-853877.7671452204	0.0	44.702053938738246
46025000	-854067.0304903684	-186.41058782216183	-853880.6199025462	0.32911180020597125	7.04911168430965	0.4854050948569606	1.0	1.0	-853880.6199025462	0.0	44.12558448639671
46030000	-854062.9861476329	-187.24248813579447	-853875.7436594971	0.32761837511626724	4.947982219558262	0.483275770866667	1.0	1.0	-853875.7436594971	0.0	43.28942552478351
46035000	-854072.391622073	-186.09352110667922	-853886.2981009664	0.3275448258601293	6.377184458862771	0.4862141026576248	1.0	1.0	-853886.2981009664	0.0	44.444269217480674
46040000	-854072.3551498905	-186.2066208575276	-853886.148529033	0.33076952004960314	6.242399950851774	0.4831376702020766	1.0	1.0	-853886.148529033	0.0	44.32501660172119
46045000	-854065.3509902211	-187.25969449655318	-853878.0912957246	0.33223950974215644	7.333705397768474	0.48999529574261186	1.0	1.0	-853878.0912957246	0.0	43.28565821377668
46050000	-854071.9825934925	-187.36165181183242	-853884.6209416806	0.3305973364494498	7.25492068837228	0.4852849292891293	1.0	1.0	-853884.6209416806	0.0	43.174280165590474
46055000	-854067.6932251997	-187.00603837624442	-853880.6871868235	0.3316045212021253	6.872406940202875	0.4828630208848452	1.0	1.0	-853880.6871868235	0.0	43.525049784369905
46060000	-854068.1067005403	-187.3762168980257	-853880.7304836423	0.33328983620876446	7.12626468028863	0.49419646225788133	1.0	1.0	-853880.7304836423	0.0	43.17753814533471
46065000	-854064.470425917	-186.59803857615134	-853877.8723873408	0.3295751356973024	6.663068050544122	0.48999566214046236	1.0	1.0	-853877.8723873408	0.0	43.947314866974196
46070000	-854073.2907716886	-186.88602085571563	-853886.4047508328	0.3341039098675343	5.693321364632857	0.48844668169904176	1.0	1.0	-853886.4047508328	0.0	43.65623462652708
46075000	-854073.491739293	-187.35115415463275	-853886.1405851383	0.3332852406811677	5.330795658490817	0.4891520828939637	1.0	1.0	-853886.1405851383	0.0	43.1925121299998
46080000	-854069.796922583	-186.76817009932944	-853883.0287524837	0.33051400303471157	6.366286488825703	0.47923295313268305	1.0	1.0	-853883.0287524837	0.0	43.75565792578057
46085000	-854079.987840151	-188.8173740410775	-853891.1704661099	0.3316052933613064	4.6064932890118895	0.4836352936613491	1.0	1.0	-853891.1704661099	0.0	41.71525866508983
46090000	-854082.1492792454	-187.1511250208016	-853894.9981542246	0.33596355742324324	6.49111823967874	0.48743716878991056	1.0	1.0	-853894.9981542246	0.0	43.38911143562284
46095000	-854067.670589213	-186.7418339853984	-853880.9287552276	0.3334874937068144	6.2176971139440536	0.4901746033184505	1.0	1.0	-853880.9287552276	0.0	43.80387734008316
46100000	-854070.9332323166	-187.38553445723028	-853883.5476978594	0.3326338042499701	6.797695198184151	0.48861521523258683	1.0	1.0	-853883.5476978594	0.0	43.15705809207951
46105000	-854068.0607749935	-186.7236759233196	-853881.3370990702	0.33147827984358136	6.55400024992772	0.48340448321210755	1.0	1.0	-853881.3370990702	0.0	43.80849516194924
46110000	-854073.8071424613	-186.4871498249199	-853887.3199926363	0.32955637667917664	6.499192357899322	0.4876899357531551	1.0	1.0	-853887.3199926363	0.0	44.05359216543105
46115000	-854069.651670208	-186.7969944870993	-853882.8546757209	0.33342756506030086	6.066448973440314	0.4801232631713816	1.0	1.0	-853882.8546757209	0.0	43.72861415808807
46120000	-854061.0736646678	-186.63432225595147	-853874.4393424118	0.3334018633984336	6.075009281794111	0.48680477691719715	1.0	1.0	-853874.4393424118	0.0	43.90464941672754
46125000	-854076.4974887518	-186.78559726731206	-853889.7118914844	0.33238129337015	6.145797093766053	0.488217156631155	1.0	1.0	-853889.7118914844	0.0	43.756199164794886
46130000	-854066.75768228	-186.6238722976565	-853880.1338099823	0.33110255152373913	6.666847197017372	0.4888163436553539	1.0	1.0	-853880.1338099823	0.0	43.91912250849885
46135000	-854074.0736781022	-187.23995006568765	-853886.8337280365	0.3339188296403033	7.163769417443022	0.4906214187885964	1.0	1.0	-853886.8337280365	0.0	43.30665489073416
46140000	-854073.3567173934	-186.21604531933718	-853887.140672074	0.33219783512467266	6.2820624613559195	0.4864076610166587	1.0	1.0	-853887.140672074	0.0	44.32213212154076
46145000	-854075.7632620948	-186.04876005933588	-853889.7145020355	0.3288878574880281	6.311048373504612	0.4848617177555788	1.0	1.0	-853889.7145020355	0.0	44.48632549501991
46150000	-854067.0131008184	-186.68023866220972	-853880.3328621562	0.32943099275083293	5.37394727252332	0.48501289388995616	1.0	1.0	-853880.3328621562	0.0	43.85514924441483
46155000	-854066.7745155238	-187.16147376111442	-853879.6130417627	0.329719243695534	7.3475473970525	0.4858205209003482	1.0	1.0	-853879.6130417627	0.0	43.37552939953091
46160000	-854064.3122236244	-187.6553599735026	-853876.6568636509	0.3314160523481982	7.580407974911298	0.4868175075568807	1.0	1.0	-853876.6568636509	0.0	42.88363716045578
46165000	-854075.5917721229	-186.3797201766548	-853889.2120519462	0.32956051127976616	6.152274931619924	0.4861017895832983	1.0	1.0	-853889.2120519462	0.0	44.15784552135643
46170000	-854067.8803836509	-188.86777426836116	-853879.0126093825	0.3283210343475102	8.441585431686853	0.4838988086466756	1.0	1.0	-853879.0126093825	0.0	41.66538546777682
46175000	-854066.1586723834	-187.1577278491148	-853879.0009445343	0.33081505158201396	5.270549126359427	0.4847686419791674	1.0	1.0	-853879.0009445343	0.0	43.3771715536882
46180000	-854069.288697844	-187.194806665679	-853882.0938911784	0.330582270610667	5.209670963928909	0.4886544509280502	1.0	1.0	-853882.0938911784	0.0	43.34786435502172
46185000	-854068.7201942325	-187.1208381822789	-853881.5993560503	0.33419315925469495	6.818798452778821	0.4845033533280684	1.0	1.0	-853881.5993560503	0.0	43.413530643221854
46190000	-854068.5839634099	-187.18707020246933	-853881.3968932074	0.33316603903441144	6.958610420065111	0.49158577186932206	1.0	1.0	-853881.3968932074	0.0	43.36146346011394
46195000	-854083.455314619	-189.33988630352025	-853894.1154283155	0.3322534261683678	4.382315642854132	0.4892010032774053	1.0	1.0	-853894.1154283155	0.0	41.203877821879175
46200000	-854072.7556272553	-187.10281542428066	-853885.652811831	0.33246232983149987	6.872729035441288	0.4945663813503954	1.0	1.0	-853885.652811831	0.0	43.451679457264774
46205000	-854076.795980777	-187.0254882577661	-853889.7704925193	0.33272419365273187	5.373059870646296	0.48453696940210506	1.0	1.0	-853889.7704925193	0.0	43.50894779988271
46210000	-854072.1924960957	-186.92488407969114	-853885.267612016	0.3323935059305824	6.456254524769926	0.4870010072209481	1.0	1.0	-853885.267612016	0.0	43.614480053595386
46215000	-854074.2424456642	-186.75144786228236	-853887.490997802	0.33239201099409466	5.698442871431268	0.4784862536917326	1.0	1.0	-853887.490997802	0.0	43.77088676394573
46220000	-854067.2400236987	-186.18630063563091	-853881.053723063	0.3280054189652836	5.993016667099216	0.4906771920566857	1.0	1.0	-853881.053723063	0.0	44.36041586732707
46225000	-854076.7801170679	-186.1696315922606	-853890.6104854756	0.325812088206762	6.186812024508377	0.4872301713237082	1.0	1.0	-853890.6104854756	0.0	44.370190869231436
46230000	-854075.4188420745	-186.56416876120235	-853888.8546733132	0.3273857589031701	6.983138534423833	0.4840418378065881	1.0	1.0	-853888.8546733132	0.0	43.96927703325545
46235000	-854069.6559333774	-186.51909214001003	-853883.1368412374	0.33009996973608874	5.525796798532232	0.4829148503604263	1.0	1.0	-853883.1368412374	0.0	44.01209967955546
46240000	-854076.7589431576	-187.08721869023915	-853889.6717244674	0.3311289639584489	7.369503663841144	0.4819838339574426	1.0	1.0	-853889.6717244674	0.0	43.442111096520364
46245000	-854065.0788671877	-186.35678181294404	-853878.7220853748	0.3286251350855524	6.788788050096976	0.4882347466703441	1.0	1.0	-853878.7220853748	0.0	44.185049799241284
46250000	-854075.540005899	-186.15524980159503	-853889.3847560975	0.33232454002681927	6.002382637167083	0.4890647599730754	1.0	1.0	-853889.3847560975	0.0	44.38824183719576
46255000	-854070.6013886752	-187.15291708384893	-853883.4484715913	0.3308474923800913	7.435003627954004	0.4901971597735681	1.0	1.0	-853883.4484715913	0.0	43.39283935454283
46260000	-854075.6710794214	-186.5760443110119	-853889.0950351104	0.3334965662382509	5.582019173822975	0.48508316576155025	1.0	1.0	-853889.0950351104	0.0	43.95948413935584
46265000	-854069.4457252533	-185.90680111368226	-853883.5389241397	0.3300279450379654	6.175792127083133	0.49146405280687394	1.0	1.0	-853883.5389241397	0.0	44.64148911077612
46270000	-854062.4892607149	-186.34639066044633	-853876.1428700543	0.3286742798547912	6.924155866830049	0.4817062895528872	1.0	1.0	-853876.1428700543	0.0	44.18238403750407
46275000	-854065.1738131797	-186.30678231166019	-853878.8670308681	0.33129240851563563	6.643514631315171	0.4882263113885585	1.0	1.0	-853878.8670308681	0.0	44.23503242996155
46280000	-854071.5678568047	-186.05831276903254	-853885.5095440357	0.3288172360438413	6.684052156342675	0.48317317353884626	1.0	1.0	-853885.5095440357	0.0	44.47339569688978
46285000	-854079.9501971599	-187.83063363610728	-853892.1195635238	0.33000606448660474	8.095539013566022	0.48230841965645305	1.0	1.0	-853892.1195635238	0.0	42.69934532205025
46290000	-854072.6106359403	-185.79931174953924	-853886.8113241908	0.32803699924449226	6.827358455861975	0.48034259996241857	1.0	1.0	-853886.8113241908	0.0	44.7267355692302
46295000	-854075.5627821069	-185.77827725697915	-853889.7845048499	0.3276586291198091	6.501623774209983	0.4856819157126696	1.0	1.0	-853889.7845048499	0.0	44.75844869329083
46300000	-854065.3502292418	-186.1170242417794	-853879.2332049999	0.3300346902203954	5.706139043562973	0.4841263511984347	1.0	1.0	-853879.2332049999	0.0	44.416590579462095
46305000	-854074.6762495637	-186.4243648859191	-853888.2518846778	0.32429033684990316	7.282093335596123	0.4848334335651909	1.0	1.0	-853888.2518846778	0.0	44.11066410005593
46310000	-854071.3808885854	-186.18634662392247	-853885.1945419614	0.32762883980369817	7.083359148847745	0.48253298980105463	1.0	1.0	-853885.1945419614	0.0	44.344081474524266
46315000	-854081.8035589985	-186.3611596911734	-853895.4423993074	0.32849348191248795	5.485780860795931	0.48406315786406684	1.0	1.0	-853895.4423993074	0.0	44.17232874339937
46320000	-854078.4709597797	-186.3965832454606	-853892.0743765342	0.3277102632113545	7.056445456416546	0.4815372020339077	1.0	1.0	-853892.0743765342	0.0	44.13185327745185
46325000	-854062.4304524354	-186.4643192772507	-853875.9661331582	0.3309630912316833	5.615780911993562	0.4871115950731406	1.0	1.0	-853875.9661331582	0.0	44.075266031740234
46330000	-854077.6499625039	-186.60133256922998	-853891.0486299347	0.33059775318770607	6.893624585449869	0.4831940177109599	1.0	1.0	-853891.0486299347	0.0	43.93041758503657
46335000	-854069.3778589992	-186.20001102886692	-853883.1778479703	0.32939340016957863	6.289245956645636	0.48615449457540055	1.0	1.0	-853883.1778479703	0.0	44.337660079128526
46340000	-854070.3910983242	-186.18974522770725	-853884.2013530965	0.3288837389629627	6.662146057121894	0.4881956575003927	1.0	1.0	-853884.2013530965	0.0	44.35200820613817
46345000	-854069.0515568212	-186.83199668579155	-853882.2195601354	0.3307646657028871	5.491625849884698	0.48366977556902513	1.0	1.0	-853882.2195601354	0.0	43.700704984191134
46350000	-854074.7052535923	-188.0200198668095	-853886.6852337256	0.3344023373762036	4.904411867675248	0.49075770227115734	1.0	1.0	-853886.6852337256	0.0	42.52685765657746
46355000	-854077.7434298286	-186.7137431815862	-853891.029686647	0.3334478334700558	6.356897353284166	0.486362989234858	1.0	1.0	-853891.029686647	0.0	43.82434491572816
46360000	-854079.1702119916	-187.02872040940298	-853892.1414915823	0.3324871657918452	6.165132051410525	0.4894275176416599	1.0	1.0	-853892.1414915823	0.0	43.51549674472498
46365000	-854079.8997690921	-187.273378771566	-853892.6263903205	0.3323053626757784	6.612508967259469	0.48750661416891716	1.0	1.0	-853892.6263903205	0.0	43.26699657561648
46370000	-854077.9600220011	-186.85236408230762	-853891.1076579187	0.333739507124327	6.182218701391899	0.4845428858455629	1.0	1.0	-853891.1076579187	0.0	43.682083808228164
46375000	-854077.8593891233	-186.68649731980514	-853891.1728918034	0.33021764829451994	6.594162354525276	0.49123594785441704	1.0	1.0	-853891.1728918034	0.0	43.86133669474834
46380000	-854074.3638139862	-186.68991267322838	-853887.673901313	0.33023944590221577	6.3197213502486305	0.48605587549828366	1.0	1.0	-853887.673901313	0.0	43.8475611966128
46385000	-854076.7740891724	-188.52368913319322	-853888.2504000391	0.331951949822602	4.617737902953148	0.48347540555497376	1.0	1.0	-853888.2504000391	0.0	42.008623796761356
46390000	-854076.3491353273	-186.65837287291373	-853889.6907624544	0.3308775571045144	5.395544113006607	0.4871029807076596	1.0	1.0	-853889.6907624544	0.0	43.88119520734621
46395000	-854069.4377849523	-186.31261941468432	-853883.1251655377	0.32937060758866477	6.2965558331506335	0.4788775967149805	1.0	1.0	-853883.1251655377	0.0	44.21049789759028
46400000	-854070.0751981147	-188.7294312584984	-853881.3457668562	0.3318690975826485	8.026965235103628	0.48731201549169967	1.0	1.0	-853881.3457668562	0.0	41.810554891329616
46405000	-854067.2334039799	-188.05778678265045	-853879.1756171973	0.330236437712857	7.732184617214432	0.48918265736402655	1.0	1.0	-853879.1756171973	0.0	42.48594065092222
46410000	-854075.7482411511	-187.41152573611046	-853888.336715415	0.33293922471543885	7.387193326920749	0.4847441627154777	1.0	1.0	-853888.336715415	0.0	43.123324708165114
46415000	-854066.480761471	-186.46689448896183	-853880.013866982	0.33336783539648096	6.07865778836225	0.4873461299269828	1.0	1.0	-853880.013866982	0.0	44.07315988973679
46420000	-854074.4420891097	-187.26467702739598	-853887.1774120823	0.32905926349052483	5.0569768602295335	0.4866450651728527	1.0	1.0	-853887.1774120823	0.0	43.27397522179437
46425000	-854064.3106496421	-186.46463594146852	-853877.8460137007	0.33023875028046273	6.532700327508306	0.49102417720917896	1.0	1.0	-853877.8460137007	0.0	44.08277453179448
46430000	-854064.7438583663	-186.42225276911668	-853878.3216055972	0.3298406599910965	5.752899865069471	0.4855968183333128	1.0	1.0	-853878.3216055972	0.0	44.11430298639459
46435000	-854080.5740538568	-186.32327032972736	-853894.250783527	0.32852238852545207	6.229823268565337	0.48524480351764604	1.0	1.0	-853894.250783527	0.0	44.21258139615256
46440000	-854079.3262312382	-188.9818718618469	-853890.3443593764	0.3278038729861756	8.437508195732748	0.4907012061234378	1.0	1.0	-853890.3443593764	0.0	41.56489266924459
46445000	-854075.9882409242	-186.91703049791118	-853889.0712104263	0.33255383338928135	5.322331122725861	0.48345295304607366	1.0	1.0	-853889.0712104263	0.0	43.61523752702558
46450000	-854064.7871456243	-186.71473050516747	-853878.0724151192	0.3328195314023455	5.816974022503915	0.49362968408418695	1.0	1.0	-853878.0724151192	0.0	43.83789098184553
46455000	-854072.0286304231	-187.00703476319939	-853885.0215956599	0.33429111782058435	6.4102247673507815	0.48870928683550685	1.0	1.0	-853885.0215956599	0.0	43.53574592931626
46460000	-854072.6429280776	-188.08334741231843	-853884.5595806653	0.33195138922713807	4.937775845255802	0.4872143787823243	1.0	1.0	-853884.5595806653	0.0	42.45644346409086
46465000	-854070.9757395682	-186.78041480302	-853884.1953247652	0.3335108059857973	6.156265875791665	0.48604971203207364	1.0	1.0	-853884.1953247652	0.0	43.757046739888764
46470000	-854066.0082498887	-189.8206217319474	-853876.1876281567	0.33313540755538057	8.471797743108011	0.48908674484966014	1.0	1.0	-853876.1876281567	0.0	40.72291387659655
46475000	-854073.0213818048	-187.26652401678982	-853885.7548577881	0.33144697412442115	7.291591049055302	0.4890271722125974	1.0	1.0	-853885.7548577881	0.0	43.27689244648002
46480000	-854069.0765373482	-186.23285683137436	-853882.8436805168	0.3289365464805065	6.079876487139001	0.4845911870836516	1.0	1.0	-853882.8436805168	0.0	44.30168766163756
46485000	-854069.5516541149	-188.25258995467146	-853881.2990641602	0.32910169293035507	4.631309708519654	0.48653593899834285	1.0	1.0	-853881.2990641602	0.0	42.28584404216987
46490000	-854075.0756286727	-186.46603925262573	-853888.6095894201	0.33033380958130204	6.869024749652305	0.49485305666254575	1.0	1.0	-853888.6095894201	0.0	44.089028979544004
46495000	-854068.3181568778	-186.10251117774112	-853882.2156457	0.3308055493106318	6.518604992596877	0.48704935990368925	1.0	1.0	-853882.2156457	0.0	44.4369496609109
46500000	-854082.4574982221	-186.1674310622203	-853896.2900671599	0.3259670645511916	6.553236059397651	0.4854468043601103	1.0	1.0	-853896.2900671599	0.0	44.36882466534456
46505000	-854073.2271636112	-186.30281125999193	-853886.9243523512	0.32677148764322256	6.577421140391045	0.4866770074364109	1.0	1.0	-853886.9243523512	0.0	44.235904873725524
46510000	-854071.2937720665	-186.19083421237713	-853885.1029378541	0.3322916223597737	6.443357461770531	0.48572423544675014	1.0	1.0	-853885.1029378541	0.0	44.34597637736101
46515000	-854071.7878878072	-187.15798493383102	-853884.6299028734	0.32720313699587084	5.032893628572954	0.48052597040518713	1.0	1.0	-853884.6299028734	0.0	43.36842912582398
46520000	-854071.552780942	-187.1039816530004	-853884.448799289	0.3307476578240954	7.179642472485986	0.48901277821144945	1.0	1.0	-853884.448799289	0.0	43.439406022267136
46525000	-854070.2531814536	-186.652669211062	-853883.6005122425	0.3300463599121985	5.652572665027598	0.48897564126968035	1.0	1.0	-853883.6005122425	0.0	43.89064419032199
46530000	-854065.6994873116	-186.44319847229215	-853879.2562888394	0.3286830610691078	6.9519871052099	0.483945411229667	1.0	1.0	-853879.2562888394	0.0	44.09005446901182
46535000	-854065.2874318443	-186.2192740970146	-853879.0681577473	0.3280925008713482	5.706617901684312	0.48816999968552505	1.0	1.0	-853879.0681577473	0.0	44.322428021201084
46540000	-854073.5900795406	-186.15365652918655	-853887.4364230115	0.3293963934895539	5.920548482908158	0.4939522054436357	1.0	1.0	-853887.4364230115	0.0	44.39961000054535
46545000	-854073.8314882774	-186.8186725850815	-853887.0128156923	0.32569078487789144	5.206844100365271	0.48340803247552605	1.0	1.0	-853887.0128156923	0.0	43.713505598714185
46550000	-854068.9658052134	-186.5346173453807	-853882.431187868	0.3296066827777841	6.358072292701631	0.4836609848607943	1.0	1.0	-853882.431187868	0.0	43.998066743185504
46555000	-854066.6390305515	-186.9402540341354	-853879.6987765174	0.33255902730723796	6.298650852060484	0.4921910615020471	1.0	1.0	-853879.6987765174	0.0	43.60949020771336
46560000	-854074.6826236277	-187.39634575488165	-853887.2862778729	0.33428462412324805	6.973430170832206	0.4827299733772236	1.0	1.0	-853887.2862778729	0.0	43.134476310717424
46565000	-854077.2698104075	-186.75694383925807	-853890.5128665683	0.33368280302927794	6.44845591284676	0.48582858990294137	1.0	1.0	-853890.5128665683	0.0	43.780075459392435
46570000	-854075.7695828183	-186.13185582946574	-853889.6377269888	0.3295922495945971	6.187799721626069	0.485377503200947	1.0	1.0	-853889.6377269888	0.0	44.404261295780806
46575000	-854065.8233933327	-186.39256303030945	-853879.4308303023	0.3311632691365554	5.895471366521156	0.48193478003603296	1.0	1.0	-853879.4308303023	0.0	44.13666864860724
46580000	-854073.6028588807	-187.41355786979804	-853886.1893010108	0.3294336207956067	7.559152182974236	0.48200127700345047	1.0	1.0	-853886.1893010108	0.0	43.115806803053495
46585000	-854078.2283544678	-186.9384492218396	-853891.2899052459	0.3280255649953276	5.2796385494282605	0.48008283798411	1.0	1.0	-853891.2899052459	0.0	43.587078572973276
46590000	-854068.5505029188	-185.96912659942586	-853882.5813763194	0.32551035798946965	6.769045431488645	0.4760558732751919	1.0	1.0	-853882.5813763194	0.0	44.54834726596914
46595000	-854065.3214585863	-186.09396750885574	-853879.2274910774	0.3263256122648391	6.874411859517551	0.4864862872243238	1.0	1.0	-853879.2274910774	0.0	44.444367184437546
46600000	-854069.7742256108	-187.19848790563523	-853882.5757377051	0.3286683313399722	7.354429232850966	0.48421062295088735	1.0	1.0	-853882.5757377051	0.0	43.335295459111165
46605000	-854066.8848102422	-186.32804442411597	-853880.5567658182	0.3322488673675751	6.398030926041332	0.4841637248216309	1.0	1.0	-853880.5567658182	0.0	44.205645144371914
46610000	-854066.206430973	-186.9036361903585	-853879.3027947827	0.33235683726247167	7.034056257936168	0.4866290668327948	1.0	1.0	-853879.3027947827	0.0	43.63498406215173
46615000	-854077.7974092889	-186.97455141416987	-853890.8228578748	0.3332679881507632	6.044532354278361	0.48612345722424877	1.0	1.0	-853890.8228578748	0.0	43.56305761912327
46620000	-854071.4143037661	-189.1040395979281	-853882.3102641682	0.33390855254450275	8.085526826364319	0.4871111558911771	1.0	1.0	-853882.3102641682	0.0	41.43554483269889
46625000	-854075.5603350819	-187.16553728466317	-853888.3947977972	0.3330906547559489	5.52194770850063	0.4884128810693472	1.0	1.0	-853888.3947977972	0.0	43.37665059632017
46630000	-854072.4803696338	-186.96402394945665	-853885.5163456843	0.3337801346365347	5.6321359786967955	0.4877216953928387	1.0	1.0	-853885.5163456843	0.0	43.57678156017366
46635000	-854065.8105861517	-186.4792903038014	-853879.3312958479	0.3297515388747226	5.773988364067476	0.4842238394740284	1.0	1.0	-853879.3312958479	0.0	44.05451949399129
46640000	-854064.3546007385	-186.17465431463003	-853878.1799464239	0.3273706016098435	5.791728419412864	0.49019032919645217	1.0	1.0	-853878.1799464239	0.0	44.3710884626075
46645000	-854071.9872737398	-186.204515864808	-853885.7827578749	0.33102848663708884	6.147684302012942	0.4862074984088402	1.0	1.0	-853885.7827578749	0.0	44.33326125085431
46650000	-854080.6830960184	-186.25365621038378	-853894.429439808	0.32762652355106137	6.664920689156081	0.4872381233301552	1.0	1.0	-853894.429439808	0.0	44.28618215512118
46655000	-854072.2876921068	-186.1772059063721	-853886.1104862004	0.3287792311689765	5.815376144581458	0.48295578553847657	1.0	1.0	-853886.1104862004	0.0	44.354067783549475
46660000	-854075.3680254075	-186.48567436321184	-853888.8823510443	0.33054222023644214	6.783852069723441	0.484405373826167	1.0	1.0	-853888.8823510443	0.0	44.048498503285124
46665000	-854066.7511310676	-186.4492828680607	-853880.3018481996	0.33245502518642783	6.190064064904125	0.4932481306112763	1.0	1.0	-853880.3018481996	0.0	44.102575512006496
46670000	-854075.6447909665	-186.21099724115635	-853889.4337937253	0.3293811232593052	6.449626288337507	0.4805226065572089	1.0	1.0	-853889.4337937253	0.0	44.31541009080273
46675000	-854069.0957793945	-185.95696707346937	-853883.138812321	0.3277750358367342	6.000606456306867	0.4844638433491978	1.0	1.0	-853883.138812321	0.0	44.57732273207366
46680000	-854070.2861661426	-186.33826489248898	-853883.9479012501	0.32811615817732803	5.931835033820105	0.48257834690335205	1.0	1.0	-853883.9479012501	0.0	44.192253920162365
46685000	-854070.9920338423	-187.4588697124625	-853883.5331641298	0.3310123794047171	4.9843642012210685	0.48726674906213274	1.0	1.0	-853883.5331641298	0.0	43.08102590450639
46690000	-854063.5840859743	-186.32355056946804	-853877.2605354048	0.32954627505383544	5.980671739369904	0.48330152921661507	1.0	1.0	-853877.2605354048	0.0	44.20841460780982
46695000	-854077.9864013506	-187.32203610290816	-853890.6643652477	0.33022546623591253	5.1011507459356595	0.48173942234025596	1.0	1.0	-853890.6643652477	0.0	43.206804860617
46700000	-854069.0063597775	-187.14752333351458	-853881.858836444	0.33528514309536533	6.85929678538785	0.4914718854436092	1.0	1.0	-853881.858836444	0.0	43.400782556217266
46705000	-854068.7468594213	-186.94679753454207	-853881.8000618867	0.3299573163879681	5.241697544108545	0.49131677543026825	1.0	1.0	-853881.8000618867	0.0	43.60119813516309
46710000	-854072.2685639851	-186.69954912297052	-853885.5690148622	0.32425279047332595	5.28601033847058	0.486995540275761	1.0	1.0	-853885.5690148622	0.0	43.839804076425615
46715000	-854065.0843795011	-186.0627471599912	-853879.0216323411	0.32843843353545743	6.68685576045379	0.4790581945856956	1.0	1.0	-853879.0216323411	0.0	44.46073134802481
46720000	-854069.5470512493	-186.18384345224263	-853883.363207797	0.3274438849110264	5.642413710447369	0.485549609415857	1.0	1.0	-853883.363207797	0.0	44.35261788543373
46725000	-854068.7790155446	-186.10446974992527	-853882.6745457946	0.3293751139995724	5.822644862297432	0.4863441966470326	1.0	1.0	-853882.6745457946	0.0	44.433580762213424
46730000	-854074.4869690081	-185.8428921850239	-853888.6440768231	0.32658993018838606	6.242481562037894	0.4799333133368975	1.0	1.0	-853888.6440768231	0.0	44.68233656049451
46735000	-854063.4593816696	-186.15825601899414	-853877.3011256506	0.32912501695499596	6.058553110675117	0.48646693841230687	1.0	1.0	-853877.3011256506	0.0	44.38003997667511
46740000	-854066.7548683861	-186.86057675476823	-853879.8942916313	0.33307932832253123	5.461094308697174	0.4847662229930825	1.0	1.0	-853879.8942916313	0.0	43.67431781006257
46745000	-854069.3492706246	-186.17204311042354	-853883.1772275141	0.32778286683144875	5.828979019248403	0.48453397137884713	1.0	1.0	-853883.1772275141	0.0	44.3623869511788
46750000	-854070.9745254203	-186.35760615360613	-853884.6169192668	0.32519312857525967	6.995942052120314	0.48810845415897103	1.0	1.0	-853884.6169192668	0.0	44.18397287355646
46755000	-854069.6784893905	-186.0655269099199	-853883.6129624806	0.32788069342247295	6.35357943739742	0.48700755931887424	1.0	1.0	-853883.6129624806	0.0	44.473850327562474
46760000	-854064.4431758076	-186.09978660586881	-853878.3433892017	0.3264109305134211	5.91522348246441	0.48219020548908803	1.0	1.0	-853878.3433892017	0.0	44.429955923954
46765000	-854075.2756309921	-188.17956000350887	-853887.0960709887	0.32839023845092147	4.590798612497259	0.48793021963073663	1.0	1.0	-853887.0960709887	0.0	42.36166255459723
46770000	-854071.7524302731	-186.11255336643524	-853885.6398769066	0.3296911998352309	6.000625393682848	0.49005777449279536	1.0	1.0	-853885.6398769066	0.0	44.432924301394976
46775000	-854072.0058197619	-185.76103223339678	-853886.2447875285	0.32917628957115097	6.471736940243247	0.47973422667921956	1.0	1.0	-853886.2447875285	0.0	44.76379833880631
46780000	-854063.9893576263	-186.58480127300135	-853877.4045563533	0.32657234397968987	7.430132891722705	0.484289806062956	1.0	1.0	-853877.4045563533	0.0	43.9491404579692
46785000	-854068.3331500703	-185.89703951855606	-853882.4361105517	0.32891096192403185	6.49657334118056	0.4863483137568362	1.0	1.0	-853882.4361105517	0.0	44.641019227802246
46790000	-854075.2769399192	-185.968220382737	-853889.3087195365	0.3280006050053113	6.660235997613597	0.4829228076491669	1.0	1.0	-853889.3087195365	0.0	44.562987351405965
